 INPUT STRING:	يا
     IS_TRANS:	bqh
        INDEX:	P5W15
      OFFSETS:	85-88
       TOKENS:	P5W19-P5W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(ba>aY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so/then

 INPUT STRING:	رسمي
     IS_TRANS:	rsmy
        INDEX:	P5W16
      OFFSETS:	89-93
       TOKENS:	P5W20-P5W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rasomiy_1]
   UNSPLITVOC:	(rasomiy)
          POS:	ADJ
          VOC:	rasomiy
        GLOSS:	official

 INPUT STRING:	مؤامره
     IS_TRANS:	m&Amrh
        INDEX:	P5W17
      OFFSETS:	94-100
       TOKENS:	P5W21-P5W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mu&Amorap_1]
   UNSPLITVOC:	(mu&Amorap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	mu&Amor+ap
        GLOSS:	plot/conspiracy+[fem.sg.]

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P5W18
      OFFSETS:	101-104
       TOKENS:	P5W22-P5W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	الوطن
     IS_TRANS:	AlwTn
        INDEX:	P5W19
      OFFSETS:	105-110
       TOKENS:	P5W23-P5W23
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waTan_1]
   UNSPLITVOC:	(AlwaTan)
          POS:	DET+NOUN
          VOC:	Al+waTan
        GLOSS:	the+nation/homeland

 INPUT STRING:	رسميييي
     IS_TRANS:	rsmyyyy
        INDEX:	P5W20
      OFFSETS:	111-118
       TOKENS:	P5W24-P5W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[rasomiy~_1]
   UNSPLITVOC:	(rasomiy)
          POS:	ADJ
          VOC:	rasomiy
        GLOSS:	official

 INPUT STRING:	وواضحه
     IS_TRANS:	wwADHh
        INDEX:	P5W21
      OFFSETS:	119-125
       TOKENS:	P5W25-P5W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wADiH_1]
   UNSPLITVOC:	(wiwADoHap)
          POS:	CONJ+ADJ+NSUFF_FEM_SG
          VOC:	wi+wADoH+ap
        GLOSS:	and+clear/obvious/visible+[fem.sg.]

 INPUT STRING:	ومحدش
     IS_TRANS:	wmHd$
        INDEX:	P5W22
      OFFSETS:	126-131
       TOKENS:	P5W27-P5W27
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(wmHd$)
          POS:	NO_FUNC
          VOC:	wmHd$
        GLOSS:	nogloss

 INPUT STRING:	يقولي
     IS_TRANS:	yqwly
        INDEX:	P5W23
      OFFSETS:	132-137
       TOKENS:	P5W28-P5W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qAl_1]
   UNSPLITVOC:	(yi>uwl~iy)
          POS:	IV3MS+IV+PREP+PRON_1S
          VOC:	yi+quwl+li+iy
        GLOSS:	he/it+say+for/to+me

 INPUT STRING:	الجيش
     IS_TRANS:	Aljy$
        INDEX:	P5W24
      OFFSETS:	138-143
       TOKENS:	P5W31-P5W31
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jay$_1]
   UNSPLITVOC:	(Aljay$)
          POS:	DET+NOUN
          VOC:	Al+jay$
        GLOSS:	the+army/troops

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P5W25
      OFFSETS:	144-148
       TOKENS:	P5W32-P5W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/whom

 INPUT STRING:	بيعمل
     IS_TRANS:	byEml
        INDEX:	P5W26
      OFFSETS:	149-154
       TOKENS:	P5W33-P5W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eamal_1]
   UNSPLITVOC:	(biyiEomil)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+Eomil
        GLOSS:	[present-tense]+he/it+work/act/function

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P5W27
      OFFSETS:	155-158
       TOKENS:	P5W35-P5W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P5W28
      OFFSETS:	158-159
       TOKENS:	P5W36-P5W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P5W29
      OFFSETS:	159-160
       TOKENS:	P5W37-P5W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P5W30
      OFFSETS:	160-161
       TOKENS:	P5W38-P5W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	nogloss

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P5W31
      OFFSETS:	161-163
       TOKENS:	P5W39-P5W39
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	كل
     IS_TRANS:	kl
        INDEX:	P5W32
      OFFSETS:	164-166
       TOKENS:	P5W40-P5W40
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~)
          POS:	NOUN_QUANT
          VOC:	kul~
        GLOSS:	all, entire, every, whole

 INPUT STRING:	شويه
     IS_TRANS:	$wyh
        INDEX:	P5W33
      OFFSETS:	167-171
       TOKENS:	P5W41-P5W41
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN_QUANT+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	نقعد
     IS_TRANS:	nqEd
        INDEX:	P5W34
      OFFSETS:	172-176
       TOKENS:	P5W42-P5W42
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaEad_1]
   UNSPLITVOC:	(nuqoEud)
          POS:	IV1P+IV
          VOC:	nu+qoEud
        GLOSS:	we+sit down/be seated/remain

 INPUT STRING:	نتفلسف
     IS_TRANS:	ntflsf
        INDEX:	P5W35
      OFFSETS:	177-183
       TOKENS:	P5W43-P5W43
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[tafalosaf_1]
   UNSPLITVOC:	(nitofalosif)
          POS:	IV1P+IV
          VOC:	ni+tofalosif
        GLOSS:	we+philosophize

 INPUT STRING:	وخلاص
     IS_TRANS:	wxlAS
        INDEX:	P5W36
      OFFSETS:	184-189
       TOKENS:	P5W44-P5W45
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalAS_1]
   UNSPLITVOC:	(wixalAS)
          POS:	CONJ+NOUN
          VOC:	wi+xalAS
        GLOSS:	and+deliverance/salvation/settlement

 INPUT STRING:	البلد
     IS_TRANS:	Albld
        INDEX:	P5W37
      OFFSETS:	190-195
       TOKENS:	P5W46-P5W46
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[balad_1]
   UNSPLITVOC:	(Albalad)
          POS:	DET+NOUN
          VOC:	Al+balad
        GLOSS:	the+country

 INPUT STRING:	بتضييييع
     IS_TRANS:	btDyyyyE
        INDEX:	P5W38
      OFFSETS:	196-204
       TOKENS:	P5W47-P5W47
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(btDyyyyE)
          POS:	NO_FUNC
          VOC:	btDyyyyE
        GLOSS:	nogloss

 INPUT STRING:	بجد
     IS_TRANS:	bjd
        INDEX:	P5W39
      OFFSETS:	205-208
       TOKENS:	P5W48-P5W49
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[jid~_1]
   UNSPLITVOC:	(bijad~)
          POS:	PREP+NOUN
          VOC:	bi+jad~
        GLOSS:	with/by+seriousness/earnestness

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P5W40
      OFFSETS:	209-211
       TOKENS:	P5W50-P5W50
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	كلام
     IS_TRANS:	klAm
        INDEX:	P5W41
      OFFSETS:	212-216
       TOKENS:	P5W51-P5W51
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kalAm_1]
   UNSPLITVOC:	(kalAm)
          POS:	NOUN
          VOC:	kalAm
        GLOSS:	speech/statement/remark/talk/saying

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P5W42
      OFFSETS:	217-222
       TOKENS:	P5W52-P5W53
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ah)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	with+Allah/God

 INPUT STRING:	حرااام
     IS_TRANS:	HrAAAm
        INDEX:	P5W43
      OFFSETS:	223-229
       TOKENS:	P5W54-P5W54
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HarAm_1]
   UNSPLITVOC:	(HarAm)
          POS:	NOUN
          VOC:	HarAm
        GLOSS:	sin/offense

 INPUT STRING:	دلوقتي
     IS_TRANS:	dlwqty
        INDEX:	P6W1
      OFFSETS:	0-6
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dilowaqotiy_1]
   UNSPLITVOC:	(dilowaqotiy)
          POS:	ADV
          VOC:	dilowaqotiy
        GLOSS:	now

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P6W2
      OFFSETS:	7-10
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P6W3
      OFFSETS:	11-15
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/whom

 INPUT STRING:	حصل
     IS_TRANS:	HSl
        INDEX:	P6W4
      OFFSETS:	16-19
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_2]
   UNSPLITVOC:	(HaSal)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	HaSal+(null)
        GLOSS:	occur/happen/take place+he/it [verb]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P6W5
      OFFSETS:	20-22
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	الماتش
     IS_TRANS:	AlmAt$
        INDEX:	P6W6
      OFFSETS:	23-29
       TOKENS:	P6W6-P6W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mAto$_1]
   UNSPLITVOC:	(AlmAto$)
          POS:	DET+NOUN
          VOC:	Al+mAto$
        GLOSS:	the+match

 INPUT STRING:	وكل
     IS_TRANS:	wkl
        INDEX:	P6W7
      OFFSETS:	30-33
       TOKENS:	P6W7-P6W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all, entire, every, whole

 INPUT STRING:	الوفيات
     IS_TRANS:	AlwfyAt
        INDEX:	P6W8
      OFFSETS:	34-41
       TOKENS:	P6W9-P6W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wafAp_1]
   UNSPLITVOC:	(AlwafayAt)
          POS:	DET+NOUN+NSUFF_FEM_PL
          VOC:	Al+wafay+At
        GLOSS:	the+deaths+[fem.pl.]

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P6W9
      OFFSETS:	42-44
       TOKENS:	P6W10-P6W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON
          VOC:	diy
        GLOSS:	this/these

 INPUT STRING:	وبعد
     IS_TRANS:	wbEd
        INDEX:	P7W1
      OFFSETS:	0-4
       TOKENS:	P7W1-P7W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(wibaEod)
          POS:	CONJ+NOUN
          VOC:	wi+baEod
        GLOSS:	and+after

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P7W2
      OFFSETS:	5-9
       TOKENS:	P7W3-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Alliy_1]
   UNSPLITVOC:	(Alliy)
          POS:	REL_PRON
          VOC:	Alliy
        GLOSS:	who/which/whom

 INPUT STRING:	بيحصل
     IS_TRANS:	byHSl
        INDEX:	P7W3
      OFFSETS:	10-15
       TOKENS:	P7W4-P7W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HaSal_1]
   UNSPLITVOC:	(biyiHoSal)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+HoSal
        GLOSS:	[present-tense]+he/it+occur/happen/take place

 INPUT STRING:	دلوقتي
     IS_TRANS:	dlwqty
        INDEX:	P7W4
      OFFSETS:	16-22
       TOKENS:	P7W6-P7W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dilowaqotiy_1]
   UNSPLITVOC:	(dilowaqotiy)
          POS:	ADV
          VOC:	dilowaqotiy
        GLOSS:	now

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P7W5
      OFFSETS:	23-25
       TOKENS:	P7W7-P7W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	اقتحام
     IS_TRANS:	AqtHAm
        INDEX:	P7W6
      OFFSETS:	26-32
       TOKENS:	P7W8-P7W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iqotiHAm_1]
   UNSPLITVOC:	(<iqotiHAm)
          POS:	NOUN
          VOC:	<iqotiHAm
        GLOSS:	assault/storming/breach/incursion

 INPUT STRING:	لوزارة
     IS_TRANS:	lwzArp
        INDEX:	P7W7
      OFFSETS:	33-39
       TOKENS:	P7W9-P7W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wizArap_1]
   UNSPLITVOC:	(liwizArap)
          POS:	PREP+NOUN+NSUFF_FEM_SG
          VOC:	li+wizAr+ap
        GLOSS:	for/to+ministry+[fem.sg.]

 INPUT STRING:	الداخليه
     IS_TRANS:	AldAxlyh
        INDEX:	P7W8
      OFFSETS:	40-48
       TOKENS:	P7W11-P7W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAxoliy~ap_1]
   UNSPLITVOC:	(Ald~Axoliy~ap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+dAxoliy~+ap
        GLOSS:	the+interior/of state+[fem.sg.]

 INPUT STRING:	والامن
     IS_TRANS:	wAlAmn
        INDEX:	P7W9
      OFFSETS:	49-55
       TOKENS:	P7W12-P7W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>amon_1]
   UNSPLITVOC:	(wiAl>amon)
          POS:	CONJ+DET+NOUN
          VOC:	wi+Al+>amon
        GLOSS:	and+the+security/safety

 INPUT STRING:	بيحمي
     IS_TRANS:	byHmy
        INDEX:	P7W10
      OFFSETS:	56-61
       TOKENS:	P7W14-P7W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hamay_1]
   UNSPLITVOC:	(biyiHomiy)
          POS:	PROG_PART+IV3MS+IV
          VOC:	bi+yi+Homiy
        GLOSS:	[present-tense]+he/it+defend/protect/forbid

 INPUT STRING:	الوزاره
     IS_TRANS:	AlwzArh
        INDEX:	P7W11
      OFFSETS:	62-69
       TOKENS:	P7W16-P7W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wizArap_1]
   UNSPLITVOC:	(AlwizArap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+wizAr+ap
        GLOSS:	the+ministry+[fem.sg.]

 INPUT STRING:	ويلقي
     IS_TRANS:	wylqy
        INDEX:	P7W12
      OFFSETS:	70-75
       TOKENS:	P7W17-P7W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[laqaY_1]
   UNSPLITVOC:	(wiyiloqaY)
          POS:	CONJ+IV3MS+IV
          VOC:	wi+yi+loqaY
        GLOSS:	and+he/it+deliver/throw/arrest/place (blame)

 INPUT STRING:	مسيل
     IS_TRANS:	msyl
        INDEX:	P7W13
      OFFSETS:	76-80
       TOKENS:	P7W19-P7W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[misay~il_1]
   UNSPLITVOC:	(misay~il)
          POS:	ADJ
          VOC:	misay~il
        GLOSS:	making flow (tear gas)

 INPUT STRING:	للدموع
     IS_TRANS:	lldmwE
        INDEX:	P7W14
      OFFSETS:	81-87
       TOKENS:	P7W20-P7W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[damoE_1]
   UNSPLITVOC:	(lild~umuwE)
          POS:	PREP+DET+NOUN
          VOC:	li+Al+dumuwE
        GLOSS:	to/for+the+tears

 INPUT STRING:	لمنعمهم
     IS_TRANS:	lmnEmhm
        INDEX:	P7W15
      OFFSETS:	88-95
       TOKENS:	P7W22-P7W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(lmnEmhm)
          POS:	TYPO
          VOC:	lmnEmhm
        GLOSS:	nogloss

 INPUT STRING:	ومع
     IS_TRANS:	wmE
        INDEX:	P7W16
      OFFSETS:	96-99
       TOKENS:	P7W23-P7W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(wimaE)
          POS:	CONJ+NOUN
          VOC:	wi+maEa
        GLOSS:	and+something with

 INPUT STRING:	ذلك
     IS_TRANS:	*lk
        INDEX:	P7W17
      OFFSETS:	100-103
       TOKENS:	P7W25-P7W25
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[*alik_1]
   UNSPLITVOC:	(*alik)
          POS:	DEM_PRON_MS
          VOC:	*alik
        GLOSS:	that

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P7W18
      OFFSETS:	104-109
       TOKENS:	P7W26-P7W26
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(Aln~As)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	بيقطعوا
     IS_TRANS:	byqTEwA
        INDEX:	P7W19
      OFFSETS:	110-117
       TOKENS:	P7W27-P7W28
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaT~aE_1]
   UNSPLITVOC:	(biyiqaT~aEuwA)
          POS:	PROG_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	bi+yi+qaT~aE+uwA
        GLOSS:	[present-tense]+they+cut apart+[masc.pl.]

 INPUT STRING:	السلك
     IS_TRANS:	Alslk
        INDEX:	P7W20
      OFFSETS:	118-123
       TOKENS:	P7W29-P7W29
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[silok_1]
   UNSPLITVOC:	(Als~ilok)
          POS:	DET+NOUN
          VOC:	Al+silok
        GLOSS:	the+wire/thread

 INPUT STRING:	الشائك
     IS_TRANS:	Al$A}k
        INDEX:	P7W21
      OFFSETS:	124-130
       TOKENS:	P7W30-P7W30
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Al$A}ik_1]
   UNSPLITVOC:	(Al$~A}ik)
          POS:	DET+ADJ
          VOC:	Al+$A}ik
        GLOSS:	the+barbed/thorny/prickly

 INPUT STRING:	لاقتحام
     IS_TRANS:	lAqtHAm
        INDEX:	P7W22
      OFFSETS:	131-138
       TOKENS:	P7W31-P7W32
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<iqotiHAm_1]
   UNSPLITVOC:	(liAiqotiHAm)
          POS:	PREP+NOUN
          VOC:	li+<iqotiHAm
        GLOSS:	for/to+assault/storming/breach/incursion

 INPUT STRING:	وتخريب
     IS_TRANS:	wtxryb
        INDEX:	P7W23
      OFFSETS:	139-145
       TOKENS:	P7W33-P7W34
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taxoriyb_1]
   UNSPLITVOC:	(witaxoriyb)
          POS:	CONJ+NOUN
          VOC:	wi+taxoriyb
        GLOSS:	and+destruction/sabotage/terrorism

 INPUT STRING:	الوزاره
     IS_TRANS:	AlwzArh
        INDEX:	P7W24
      OFFSETS:	146-153
       TOKENS:	P7W35-P7W35
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wizArap_1]
   UNSPLITVOC:	(AlwizArap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+wizAr+ap
        GLOSS:	the+ministry+[fem.sg.]

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P7W25
      OFFSETS:	154-155
       TOKENS:	P7W36-P7W36
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P7W26
      OFFSETS:	155-156
       TOKENS:	P7W37-P7W37
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
        INDEX:	P7W27
      OFFSETS:	156-157
       TOKENS:	P7W38-P7W38
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(!)
          POS:	PUNC
          VOC:	!
        GLOSS:	nogloss

 INPUT STRING:	!
     IS_TRANS:	!
