 INPUT STRING:	يا
       TOKENS:	P5W7-P5W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mufAjo>ap_1]
   UNSPLITVOC:	(mufAjo>ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	mufAjo>+ap
        GLOSS:	surprise+[fem.sg.]

 INPUT STRING:	جعلتني
     IS_TRANS:	jEltny
        INDEX:	P5W7
      OFFSETS:	38-44
       TOKENS:	P5W8-P5W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jaEal_1]
   UNSPLITVOC:	(jaEalitniy)
          POS:	PV+PVSUFF_SUBJ:3FS+PVSUFF_DO:1S
          VOC:	jaEal+it+niy
        GLOSS:	make/bring about/appoint+it/they/she [verb]+me

 INPUT STRING:	أضحك
     IS_TRANS:	>DHk
        INDEX:	P5W8
      OFFSETS:	45-49
       TOKENS:	P5W10-P5W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHik_1]
   UNSPLITVOC:	(AaDoHak)
          POS:	IV1S+IV
          VOC:	Aa+DoHak
        GLOSS:	I+laugh

 INPUT STRING:	وأضحك
     IS_TRANS:	w>DHk
        INDEX:	P5W9
      OFFSETS:	50-55
       TOKENS:	P5W11-P5W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHik_1]
   UNSPLITVOC:	(wiAaDoHak)
          POS:	CONJ+IV1S+IV
          VOC:	wi+Aa+DoHak
        GLOSS:	and+I+laugh

 INPUT STRING:	حتي
     IS_TRANS:	Hty
        INDEX:	P5W10
      OFFSETS:	56-59
       TOKENS:	P5W13-P5W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hat~aY_1]
   UNSPLITVOC:	(Hat~aY)
          POS:	PREP
          VOC:	Hat~aY
        GLOSS:	until/up to

 INPUT STRING:	كاد
     IS_TRANS:	kAd
        INDEX:	P5W11
      OFFSETS:	60-63
       TOKENS:	P5W14-P5W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAd_1]
   UNSPLITVOC:	(kAd)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	kAd+(null)
        GLOSS:	almost/hardly/no sooner+he/it [verb]

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P5W12
      OFFSETS:	64-66
       TOKENS:	P5W15-P5W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>an~_1]
   UNSPLITVOC:	(>an~)
          POS:	SUB_CONJ
          VOC:	>an~
        GLOSS:	That

 INPUT STRING:	يغشي
     IS_TRANS:	yg$y
        INDEX:	P5W13
      OFFSETS:	67-71
       TOKENS:	P5W16-P5W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ga$ay_1]
   UNSPLITVOC:	(yigo$aY)
          POS:	IV3MS+IV
          VOC:	yi+go$aY
        GLOSS:	he/it+faint/lose conscious

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P5W14
      OFFSETS:	72-75
       TOKENS:	P5W17-P5W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(Ealay~a)
          POS:	PREP+PRON_1S
          VOC:	EalaY+iy
        GLOSS:	on/above+me

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P5W15
      OFFSETS:	75-76
       TOKENS:	P5W19-P5W19
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	أما
     IS_TRANS:	>mA
        INDEX:	P6W1
      OFFSETS:	0-3
       TOKENS:	P6W1-P6W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>am~A_1]
   UNSPLITVOC:	(>am~A)
          POS:	FOCUS_PART
          VOC:	>am~A
        GLOSS:	As to, as for

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P6W2
      OFFSETS:	4-6
       TOKENS:	P6W2-P6W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	about

 INPUT STRING:	سبب
     IS_TRANS:	sbb
        INDEX:	P6W3
      OFFSETS:	7-10
       TOKENS:	P6W3-P6W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sabab_1]
   UNSPLITVOC:	(sabab)
          POS:	NOUN
          VOC:	sabab
        GLOSS:	reason/cause

 INPUT STRING:	الضحك
     IS_TRANS:	AlDHk
        INDEX:	P6W4
      OFFSETS:	11-16
       TOKENS:	P6W4-P6W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DiHok_1]
   UNSPLITVOC:	(AlD~iHok)
          POS:	DET+NOUN
          VOC:	Al+DiHok
        GLOSS:	the+laughter/laughing

 INPUT STRING:	هو
     IS_TRANS:	hw
        INDEX:	P6W5
      OFFSETS:	17-19
       TOKENS:	P6W5-P6W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(huw~a)
          POS:	PRON_3MS
          VOC:	huw~a
        GLOSS:	he/it

 INPUT STRING:	أن
     IS_TRANS:	>n
        INDEX:	P6W6
      OFFSETS:	20-22
       TOKENS:	P6W6-P6W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>an~_1]
   UNSPLITVOC:	(>an~)
          POS:	SUB_CONJ
          VOC:	>an~
        GLOSS:	That

 INPUT STRING:	مقدم
     IS_TRANS:	mqdm
        INDEX:	P6W7
      OFFSETS:	23-27
       TOKENS:	P6W7-P6W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqad~im_1]
   UNSPLITVOC:	(muqad~im)
          POS:	NOUN
          VOC:	muqad~im
        GLOSS:	presenter/submitter

 INPUT STRING:	البرنامج
     IS_TRANS:	AlbrnAmj
        INDEX:	P6W8
      OFFSETS:	28-36
       TOKENS:	P6W8-P6W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baronAmij_1]
   UNSPLITVOC:	(AlbaronAmij)
          POS:	DET+NOUN
          VOC:	Al+baronAmij
        GLOSS:	the+program

 INPUT STRING:	يستضيف
     IS_TRANS:	ystDyf
        INDEX:	P6W9
      OFFSETS:	37-43
       TOKENS:	P6W9-P6W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<isotaDaf_1]
   UNSPLITVOC:	(yisotaDiyf)
          POS:	IV3MS+IV
          VOC:	yi+sotaDiyf
        GLOSS:	he+host/invite

 INPUT STRING:	مرتضي
     IS_TRANS:	mrtDy
        INDEX:	P6W10
      OFFSETS:	46-51
       TOKENS:	P6W10-P6W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[murotaDay_1]
   UNSPLITVOC:	(murotaDaY)
          POS:	NOUN_PROP
          VOC:	murotaDaY
        GLOSS:	Murtada

 INPUT STRING:	منصور
     IS_TRANS:	mnSwr
        INDEX:	P6W11
      OFFSETS:	52-57
       TOKENS:	P6W11-P6W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manoSuwr_1]
   UNSPLITVOC:	(manoSuwr)
          POS:	NOUN_PROP
          VOC:	manoSuwr
        GLOSS:	Mansour

 INPUT STRING:	المحامي
     IS_TRANS:	AlmHAmy
        INDEX:	P6W12
      OFFSETS:	58-65
       TOKENS:	P6W12-P6W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muHAmiy_1]
   UNSPLITVOC:	(AlmuHAmiy)
          POS:	DET+NOUN
          VOC:	Al+muHAmiy
        GLOSS:	the+lawyer/defense counsel

 INPUT STRING:	وهو
     IS_TRANS:	whw
        INDEX:	P7W1
      OFFSETS:	0-3
       TOKENS:	P7W1-P7W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[huw~a_1]
   UNSPLITVOC:	(wihuw~a)
          POS:	CONJ+PRON_3MS
          VOC:	wi+huw~a
        GLOSS:	and+he

 INPUT STRING:	غني
     IS_TRANS:	gny
        INDEX:	P7W2
      OFFSETS:	4-7
       TOKENS:	P7W3-P7W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ganiy_1]
   UNSPLITVOC:	(ganiy)
          POS:	ADJ
          VOC:	ganiy
        GLOSS:	rich/wealthy/needless

 INPUT STRING:	عن
     IS_TRANS:	En
        INDEX:	P7W3
      OFFSETS:	8-10
       TOKENS:	P7W4-P7W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ean_1]
   UNSPLITVOC:	(Ean)
          POS:	PREP
          VOC:	Ean
        GLOSS:	for/about

 INPUT STRING:	التعريف
     IS_TRANS:	AltEryf
        INDEX:	P7W4
      OFFSETS:	11-18
       TOKENS:	P7W5-P7W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[taEoriyf_1]
   UNSPLITVOC:	(Alt~aEoriyf)
          POS:	DET+NOUN
          VOC:	Al+taEoriyf
        GLOSS:	the+identification/notification/definition

 INPUT STRING:	إلا
     IS_TRANS:	<lA
        INDEX:	P7W5
      OFFSETS:	19-22
       TOKENS:	P7W6-P7W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<il~A_1]
   UNSPLITVOC:	(<il~A)
          POS:	PREP
          VOC:	<il~A
        GLOSS:	except

 INPUT STRING:	لمن
     IS_TRANS:	lmn
        INDEX:	P7W6
      OFFSETS:	23-26
       TOKENS:	P7W7-P7W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[mano_1]
   UNSPLITVOC:	(limano)
          POS:	PREP+REL_PRON
          VOC:	li+mano
        GLOSS:	for/to+who/whom

 INPUT STRING:	يأنف
     IS_TRANS:	y>nf
        INDEX:	P7W7
      OFFSETS:	27-31
       TOKENS:	P7W9-P7W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<inif_1]
   UNSPLITVOC:	(yi>onaf)
          POS:	IV3MS+IV
          VOC:	yi+>onaf
        GLOSS:	he/it+disdain/reject

 INPUT STRING:	رؤية
     IS_TRANS:	r&yp
        INDEX:	P7W8
      OFFSETS:	32-36
       TOKENS:	P7W10-P7W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ru&oyap_1]
   UNSPLITVOC:	(ru&oyap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	ru&oy+ap
        GLOSS:	vision/sight/view/viewing+[fem.sg.]

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P7W9
      OFFSETS:	37-39
       TOKENS:	P7W11-P7W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	سماع
     IS_TRANS:	smAE
        INDEX:	P7W10
      OFFSETS:	40-44
       TOKENS:	P7W12-P7W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[samAE_1]
   UNSPLITVOC:	(samAE)
          POS:	NOUN
          VOC:	samAE
        GLOSS:	hearing/listening

 INPUT STRING:	الأشياء
     IS_TRANS:	Al>$yA'
        INDEX:	P7W11
      OFFSETS:	45-52
       TOKENS:	P7W13-P7W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[$ayo'_1]
   UNSPLITVOC:	(Al>a$oyA')
          POS:	DET+NOUN
          VOC:	Al+>a$oyA'
        GLOSS:	the+things

 INPUT STRING:	التي
     IS_TRANS:	Alty
        INDEX:	P7W12
      OFFSETS:	53-57
       TOKENS:	P7W14-P7W14
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[Al~a*iy_1]
   UNSPLITVOC:	(Al~atiy)
          POS:	REL_PRON
          VOC:	Al~atiy
        GLOSS:	which/who/whom [fem.sg.]

 INPUT STRING:	تبعث
     IS_TRANS:	tbEv
        INDEX:	P7W13
      OFFSETS:	58-62
       TOKENS:	P7W15-P7W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEav_1]
   UNSPLITVOC:	(tiboEav)
          POS:	IV3FS+IV
          VOC:	ti+boEav
        GLOSS:	she/it/they+emit/send

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P7W14
      OFFSETS:	63-66
       TOKENS:	P7W16-P7W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	النفس
     IS_TRANS:	Alnfs
        INDEX:	P7W15
      OFFSETS:	67-72
       TOKENS:	P7W17-P7W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(Aln~afos)
          POS:	DET+NOUN
          VOC:	Al+nafos
        GLOSS:	the+soul

 INPUT STRING:	البشرية
     IS_TRANS:	Alb$ryp
        INDEX:	P7W16
      OFFSETS:	73-80
       TOKENS:	P7W18-P7W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ba$ariy_1]
   UNSPLITVOC:	(Alba$ariy~ap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+ba$ariy~+ap
        GLOSS:	the+human+[fem.sg.]

 INPUT STRING:	القيء
     IS_TRANS:	Alqy'
        INDEX:	P7W17
      OFFSETS:	81-86
       TOKENS:	P7W19-P7W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qay'_1]
   UNSPLITVOC:	(Alqay')
          POS:	DET+NOUN
          VOC:	Al+qay'
        GLOSS:	the+vomiting

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P7W18
      OFFSETS:	87-89
       TOKENS:	P7W20-P7W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	or

 INPUT STRING:	القرف
     IS_TRANS:	Alqrf
        INDEX:	P7W19
      OFFSETS:	90-95
       TOKENS:	P7W21-P7W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qaraf_1]
   UNSPLITVOC:	(Alqaraf)
          POS:	DET+NOUN
          VOC:	Al+qaraf
        GLOSS:	the+loathing

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P7W20
      OFFSETS:	95-96
       TOKENS:	P7W22-P7W22
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	فالأستاذ
     IS_TRANS:	fAl>stA*
        INDEX:	P8W1
      OFFSETS:	0-8
       TOKENS:	P8W1-P8W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>usotA*_1]
   UNSPLITVOC:	(faAl>usotA*)
          POS:	CONJ+DET+NOUN
          VOC:	fa+Al+>usotA*
        GLOSS:	so/and+the+professor

 INPUT STRING:	/
     IS_TRANS:	/
        INDEX:	P8W2
      OFFSETS:	8-9
       TOKENS:	P8W3-P8W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(/)
          POS:	PUNC
          VOC:	/
        GLOSS:	/

 INPUT STRING:	مجدي
     IS_TRANS:	mjdy
        INDEX:	P8W3
      OFFSETS:	10-14
       TOKENS:	P8W4-P8W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[majodiy_1]
   UNSPLITVOC:	(majodiy)
          POS:	NOUN_PROP
          VOC:	majodiy
        GLOSS:	Majdi/Magdi

 INPUT STRING:	الجلاد
     IS_TRANS:	AljlAd
        INDEX:	P8W4
      OFFSETS:	15-21
       TOKENS:	P8W5-P8W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aljal~Ad_1]
   UNSPLITVOC:	(Aljal~Ad)
          POS:	NOUN_PROP
          VOC:	Aljal~Ad
        GLOSS:	El Gallad

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P8W5
      OFFSETS:	21-22
       TOKENS:	P8W6-P8W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	مقدم
     IS_TRANS:	mqdm
        INDEX:	P8W6
      OFFSETS:	23-27
       TOKENS:	P8W7-P8W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muqad~im_1]
   UNSPLITVOC:	(muqad~im)
          POS:	NOUN
          VOC:	muqad~im
        GLOSS:	presenter/submitter

 INPUT STRING:	البرنامج
     IS_TRANS:	AlbrnAmj
        INDEX:	P8W7
      OFFSETS:	28-36
       TOKENS:	P8W8-P8W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baronAmij_1]
   UNSPLITVOC:	(AlbaronAmij)
          POS:	DET+NOUN
          VOC:	Al+baronAmij
        GLOSS:	the+program

 INPUT STRING:	,
     IS_TRANS:	,
        INDEX:	P8W8
      OFFSETS:	36-37
       TOKENS:	P8W9-P8W9
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(,)
          POS:	PUNC
          VOC:	,
        GLOSS:	,

 INPUT STRING:	يوجه
     IS_TRANS:	ywjh
        INDEX:	P8W9
      OFFSETS:	38-42
       TOKENS:	P8W10-P8W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[waj~ih_1]
   UNSPLITVOC:	(yiwaj~ih)
          POS:	IV3MS+IV
          VOC:	yi+waj~ih
        GLOSS:	he/it+send/direct

 INPUT STRING:	سؤال
     IS_TRANS:	s&Al
        INDEX:	P8W10
      OFFSETS:	43-47
       TOKENS:	P8W11-P8W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[su&Al_1]
   UNSPLITVOC:	(su&Al)
          POS:	NOUN
          VOC:	su&Al
        GLOSS:	question/inquiry

 INPUT STRING:	للمدعو
     IS_TRANS:	llmdEw
        INDEX:	P8W11
      OFFSETS:	48-54
       TOKENS:	P8W12-P8W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[madoEuw_1]
   UNSPLITVOC:	(lilmadoEuw)
          POS:	PREP+DET+ADJ.VN
          VOC:	li+Al+madoEuw
        GLOSS:	to/for+the+invited/called

 INPUT STRING:	/
     IS_TRANS:	/
        INDEX:	P8W12
      OFFSETS:	55-56
       TOKENS:	P8W14-P8W14
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(/)
          POS:	PUNC
          VOC:	/
        GLOSS:	/

 INPUT STRING:	مرتضي
     IS_TRANS:	mrtDy
        INDEX:	P8W13
      OFFSETS:	57-62
       TOKENS:	P8W15-P8W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[murotaDay_1]
   UNSPLITVOC:	(murotaDaY)
          POS:	NOUN_PROP
          VOC:	murotaDaY
        GLOSS:	Murtada

 INPUT STRING:	منصور
     IS_TRANS:	mnSwr
        INDEX:	P8W14
      OFFSETS:	63-68
       TOKENS:	P8W16-P8W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manoSuwr_1]
   UNSPLITVOC:	(manoSuwr)
          POS:	NOUN_PROP
          VOC:	manoSuwr
        GLOSS:	Mansour

 INPUT STRING:	المحامي
     IS_TRANS:	AlmHAmy
        INDEX:	P8W15
      OFFSETS:	69-76
       TOKENS:	P8W17-P8W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muHAmiy_1]
   UNSPLITVOC:	(AlmuHAmiy)
          POS:	DET+NOUN
          VOC:	Al+muHAmiy
        GLOSS:	the+lawyer/defense counsel

 INPUT STRING:	.
     IS_TRANS:	.
        INDEX:	P8W16
      OFFSETS:	76-77
       TOKENS:	P8W18-P8W18
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[DEFAULT]
   UNSPLITVOC:	(.)
          POS:	PUNC
          VOC:	.
        GLOSS:	.

 INPUT STRING:	قائلا
     IS_TRANS:	qA}lA
        INDEX:	P9W1
      OFFSETS:	0-5
       TOKENS:	P9W1-P9W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qA}il_1]
   UNSPLITVOC:	(qA}ilAF)
          POS:	ADJ.VN+CASE_INDEF_ACC
          VOC:	qA}il+AF
        GLOSS:	saying+[acc.indef.]

 INPUT STRING:	له
     IS_TRANS:	lh
        INDEX:	P9W2
      OFFSETS:	6-8
       TOKENS:	P9W2-P9W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[li_1]
   UNSPLITVOC:	(luh)
          POS:	PREP+PRON_3MS
          VOC:	li+uh
        GLOSS:	for/to+he

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P9W3
      OFFSETS:	11-13
       TOKENS:	P9W4-P9W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	FOCUS_PART
          VOC:	mA
        GLOSS:	[emphasis]

 INPUT STRING:	تشتغل
     IS_TRANS:	t$tgl
        INDEX:	P9W4
      OFFSETS:	14-19
       TOKENS:	P9W5-P9W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ai$otagal_1]
   UNSPLITVOC:	(ti$otagal)
          POS:	IV2MS+IV
          VOC:	ti+$otagal
        GLOSS:	you+work

 INPUT STRING:	بقي
     IS_TRANS:	bqy
        INDEX:	P9W5
      OFFSETS:	20-23
       TOKENS:	P9W6-P9W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaY)
          POS:	ADV
          VOC:	baqaY
        GLOSS:	so, then

 INPUT STRING:	رسام
     IS_TRANS:	rsAm
        INDEX:	P9W6
      OFFSETS:	24-28
       TOKENS:	P9W7-P9W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ras~Am_1]
   UNSPLITVOC:	(ras~Am)
          POS:	NOUN
          VOC:	ras~Am
        GLOSS:	artist/painter

 INPUT STRING:	وتريح
     IS_TRANS:	wtryH
        INDEX:	P9W7
      OFFSETS:	29-34
       TOKENS:	P9W8-P9W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[ray~aH_1]
   UNSPLITVOC:	(witiray~aH)
          POS:	CONJ+IV2MS+IV
          VOC:	wi+ti+ray~aH
        GLOSS:	and+you+make rest/make relax

 INPUT STRING:	نفسك
     IS_TRANS:	nfsk
        INDEX:	P9W8
      OFFSETS:	35-39
       TOKENS:	P9W10-P9W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nafos_1]
   UNSPLITVOC:	(nafosak)
          POS:	NOUN+POSS_PRON_2MS
          VOC:	nafos+ak
        GLOSS:	same/self+your

 INPUT STRING:	وتريحنا
     IS_TRANS:	wtryHnA
        INDEX:	P9W9
      OFFSETS:	40-47
       TOKENS:	P9W12-P9W14
