 INPUT STRING:	انتي
          POS:	ADJ.VN+NSUFF_FEM_SG
          VOC:	EArof+ap
        GLOSS:	knowing/having knowledge of+[fem.sg.]

 INPUT STRING:	أأجل
     IS_TRANS:	>>jl
        INDEX:	P9W11
      OFFSETS:	40-44
       TOKENS:	P9W13-P9W13
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(>>jl)
          POS:	TYPO
          VOC:	>>jl
        GLOSS:	nogloss

 INPUT STRING:	والا
     IS_TRANS:	wAlA
        INDEX:	P9W12
      OFFSETS:	45-49
       TOKENS:	P9W14-P9W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[wal~A_1]
   UNSPLITVOC:	(wal~A)
          POS:	CONJ
          VOC:	wal~A
        GLOSS:	or

 INPUT STRING:	إيه
     IS_TRANS:	<yh
        INDEX:	P9W13
      OFFSETS:	50-53
       TOKENS:	P9W15-P9W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<iyh_1]
   UNSPLITVOC:	(<iyh)
          POS:	INTERROG_PRON
          VOC:	<iyh
        GLOSS:	what

 INPUT STRING:	خليكي
     IS_TRANS:	xlyky
        INDEX:	P10W1
      OFFSETS:	0-5
       TOKENS:	P10W1-P10W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[xal~aY_1]
   UNSPLITVOC:	(xal~yiki)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	xal~aY+ik
        GLOSS:	let+you

 INPUT STRING:	عندك
     IS_TRANS:	Endk
        INDEX:	P10W2
      OFFSETS:	6-10
       TOKENS:	P10W2-P10W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eanod_1]
   UNSPLITVOC:	(Eanodik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	Eanod+ik
        GLOSS:	at/have/possession/with+your

 INPUT STRING:	أخسن
     IS_TRANS:	>xsn
        INDEX:	P10W3
      OFFSETS:	11-15
       TOKENS:	P10W4-P10W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(>xsn)
          POS:	TYPO
          VOC:	>xsn
        GLOSS:	nogloss

 INPUT STRING:	شكلي
     IS_TRANS:	$kly
        INDEX:	P11W1
      OFFSETS:	0-4
       TOKENS:	P11W1-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akol_1]
   UNSPLITVOC:	($akoliy)
          POS:	NOUN+POSS_PRON_1S
          VOC:	$akol+iy
        GLOSS:	manner/form/configuration/manners/types/forms/configurations+my

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P11W2
      OFFSETS:	5-8
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	طالما
     IS_TRANS:	TAlmA
        INDEX:	P12W1
      OFFSETS:	0-5
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TAlamA_1]
   UNSPLITVOC:	(TAlamA)
          POS:	SUB_CONJ
          VOC:	TAlamA
        GLOSS:	as long as

 INPUT STRING:	كلكو
     IS_TRANS:	klkw
        INDEX:	P12W2
      OFFSETS:	6-10
       TOKENS:	P12W2-P12W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(kul~kuw)
          POS:	NOUN_QUANT+POSS_PRON_2P
          VOC:	kul~+kuw
        GLOSS:	all/entire/every/whole+your

 INPUT STRING:	مع
     IS_TRANS:	mE
        INDEX:	P12W3
      OFFSETS:	11-13
       TOKENS:	P12W4-P12W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEa_1]
   UNSPLITVOC:	(maE)
          POS:	NOUN
          VOC:	maEa
        GLOSS:	with

 INPUT STRING:	bED
     IS_TRANS:	bED
        INDEX:	P12W4
      OFFSETS:	14-17
       TOKENS:	P12W5-P12W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEoD_1]
   UNSPLITVOC:	(baEoD)
          POS:	NOUN
          VOC:	baEoD
        GLOSS:	some/a few/little/part/part of/a little of/one another/each other

 INPUT STRING:	مش
     IS_TRANS:	m$
        INDEX:	P13W1
      OFFSETS:	0-2
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mi$_1]
   UNSPLITVOC:	(mi$)
          POS:	NEG_PART
          VOC:	mi$
        GLOSS:	not

 INPUT STRING:	حأجي
     IS_TRANS:	H>jy
        INDEX:	P13W2
      OFFSETS:	3-7
       TOKENS:	P13W2-P13W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[jih_1]
   UNSPLITVOC:	(HaAajiy)
          POS:	FUT_PART+IV1S+IV
          VOC:	Ha+Aa+jiy
        GLOSS:	will+I+came/come

 INPUT STRING:	نو
     IS_TRANS:	nw
        INDEX:	P13W3
      OFFSETS:	8-10
       TOKENS:	P13W4-P13W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(nw)
          POS:	FOREIGN
          VOC:	nw
        GLOSS:	nogloss

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P14W1
      OFFSETS:	0-3
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kidah_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/after all that time/in this way/approximately/like that/as such/that/like

 INPUT STRING:	احسن
     IS_TRANS:	AHsn
        INDEX:	P14W2
      OFFSETS:	4-8
       TOKENS:	P14W2-P14W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aHosan_1]
   UNSPLITVOC:	(>aHosan)
          POS:	ADJ_COMP
          VOC:	>aHosan
        GLOSS:	better/best

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P15W1
      OFFSETS:	0-3
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	طبعا
     IS_TRANS:	TbEA
        INDEX:	P15W2
      OFFSETS:	4-8
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[TaboE_1]
   UNSPLITVOC:	(TaboEAF)
          POS:	NOUN+CASE_INDEF_ACC
          VOC:	TaboE+AF
        GLOSS:	temperament/naturally/of course/printing+[acc.indef.]

 INPUT STRING:	شكلك
     IS_TRANS:	$klk
        INDEX:	P16W1
      OFFSETS:	0-4
       TOKENS:	P16W1-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$akol_1]
   UNSPLITVOC:	($akolik)
          POS:	NOUN+POSS_PRON_2FS
          VOC:	$akol+ik
        GLOSS:	manner/form/configuration/manners/types/forms/configurations+your

 INPUT STRING:	مبسوطة
     IS_TRANS:	mbswTp
        INDEX:	P16W2
      OFFSETS:	5-11
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mabosuwT_1]
   UNSPLITVOC:	(mabosuwTap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	mabosuwT+ap
        GLOSS:	cheerful+[fem.sg.]

 INPUT STRING:	بالأحداث
     IS_TRANS:	bAl>HdAv
        INDEX:	P17W1
      OFFSETS:	0-8
       TOKENS:	P17W1-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hadav_1]
   UNSPLITVOC:	(biAl>aHodAv)
          POS:	PREP+DET+NOUN
          VOC:	bi+Al+>aHodAv
        GLOSS:	with/by+the+incident/event/events

 INPUT STRING:	اللي
     IS_TRANS:	Ally
        INDEX:	P17W2
      OFFSETS:	9-13
       TOKENS:	P17W3-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aill~iy_1]
   UNSPLITVOC:	(Aill~iy)
          POS:	REL_PRON
          VOC:	Aill~iy
        GLOSS:	who/which/that

 INPUT STRING:	بأشوفها
     IS_TRANS:	b>$wfhA
        INDEX:	P17W3
      OFFSETS:	14-21
       TOKENS:	P17W4-P17W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$Af_1]
   UNSPLITVOC:	(bAa$uwfahA)
          POS:	PROG_PART+IV1S+IV+IVSUFF_DO:3FS
          VOC:	bi+Aa+$uwf+hA
        GLOSS:	[present-tense]+I+look+it/them/her

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P17W4
      OFFSETS:	22-24
       TOKENS:	P17W7-P17W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	this

 INPUT STRING:	لأ
     IS_TRANS:	l>
        INDEX:	P17W5
      OFFSETS:	25-27
       TOKENS:	P17W8-P17W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[lA_2]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	خالص
     IS_TRANS:	xAlS
        INDEX:	P17W6
      OFFSETS:	28-32
       TOKENS:	P17W9-P17W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAliS_1]
   UNSPLITVOC:	(xAliS)
          POS:	ADJ
          VOC:	xAliS
        GLOSS:	pure/clear/sincere

 INPUT STRING:	احنا
     IS_TRANS:	AHnA
        INDEX:	P18W1
      OFFSETS:	0-4
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AiHonA_1]
   UNSPLITVOC:	(AiHonA)
          POS:	PRON_1P
          VOC:	AiHonA
        GLOSS:	we

 INPUT STRING:	بقينا
     IS_TRANS:	bqynA
        INDEX:	P18W2
      OFFSETS:	5-10
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(baqaynA)
          POS:	PV+PVSUFF_SUBJ:1P
          VOC:	baq+aynA
        GLOSS:	become/begin/start/be/begin a new day+we

 INPUT STRING:	قدام
     IS_TRANS:	qdAm
        INDEX:	P18W3
      OFFSETS:	11-15
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qud~Am_1]
   UNSPLITVOC:	(qud~Am)
          POS:	NOUN
          VOC:	qud~Am
        GLOSS:	front/in front of

 INPUT STRING:	التف
     IS_TRANS:	Altf
        INDEX:	P18W4
      OFFSETS:	16-20
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(Altf)
          POS:	FOREIGN
          VOC:	Altf
        GLOSS:	nogloss

 INPUT STRING:	دايما
     IS_TRANS:	dAymA
        INDEX:	P18W5
      OFFSETS:	21-26
       TOKENS:	P18W5-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[dAyom_1]
   UNSPLITVOC:	(dAyomAF)
          POS:	ADJ+CASE_INDEF_ACC
          VOC:	dAyom+AF
        GLOSS:	always+[acc.indef.]

 INPUT STRING:	والفيسبوك
     IS_TRANS:	wAlfysbwk
        INDEX:	P18W6
      OFFSETS:	27-36
       TOKENS:	P18W6-P18W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(wAlfysbwk)
          POS:	FOREIGN
          VOC:	wAlfysbwk
        GLOSS:	nogloss

 INPUT STRING:	وتوطير
     IS_TRANS:	wtwTyr
        INDEX:	P18W7
      OFFSETS:	37-43
       TOKENS:	P18W7-P18W7
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(wtwTyr)
          POS:	FOREIGN
          VOC:	wtwTyr
        GLOSS:	nogloss

 INPUT STRING:	فصعب
     IS_TRANS:	fSEb
        INDEX:	P19W1
      OFFSETS:	0-4
       TOKENS:	P19W1-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[SaEob_1]
   UNSPLITVOC:	(faSaEob)
          POS:	SUB_CONJ+ADJ
          VOC:	fa+SaEob
        GLOSS:	because/therefore/as+difficult/hard/arduous

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P19W2
      OFFSETS:	5-8
       TOKENS:	P19W3-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	شدة
     IS_TRANS:	$dp
        INDEX:	P19W3
      OFFSETS:	9-12
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$id~ap_1]
   UNSPLITVOC:	($id~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$id~+ap
        GLOSS:	intensity/forcefulness+[fem.sg.]

 INPUT STRING:	أعصاب
     IS_TRANS:	>ESAb
        INDEX:	P19W4
      OFFSETS:	13-18
       TOKENS:	P19W5-P19W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EaSab_1]
   UNSPLITVOC:	(>aEoSAb)
          POS:	NOUN
          VOC:	>aEoSAb
        GLOSS:	nerve/nerves

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P19W5
      OFFSETS:	19-24
       TOKENS:	P19W6-P19W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by+Allah/God

 INPUT STRING:	ربنا
     IS_TRANS:	rbnA
        INDEX:	P20W1
      OFFSETS:	0-4
       TOKENS:	P20W1-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rab~_1]
   UNSPLITVOC:	(rab~inA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	rab~+nA
        GLOSS:	lord/master/lords/masters/owner/proprietor/owners/proprietors+our

 INPUT STRING:	المنتقم
     IS_TRANS:	Almntqm
        INDEX:	P20W2
      OFFSETS:	5-12
       TOKENS:	P20W3-P20W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[munotaqim_1]
   UNSPLITVOC:	(Almunotaqim)
          POS:	DET+NOUN
          VOC:	Al+munotaqim
        GLOSS:	the+vindictive/retaliatory

 INPUT STRING:	وكل
     IS_TRANS:	wkl
        INDEX:	P21W1
      OFFSETS:	0-3
       TOKENS:	P21W1-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kul~_1]
   UNSPLITVOC:	(wikul~)
          POS:	CONJ+NOUN_QUANT
          VOC:	wi+kul~
        GLOSS:	and+all/entire/every/whole

 INPUT STRING:	لما
     IS_TRANS:	lmA
        INDEX:	P21W2
      OFFSETS:	4-7
       TOKENS:	P21W3-P21W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lam~A_1]
   UNSPLITVOC:	(lam~A)
          POS:	SUB_CONJ
          VOC:	lam~A
        GLOSS:	as/when

 INPUT STRING:	أسمع
     IS_TRANS:	>smE
        INDEX:	P21W3
      OFFSETS:	8-12
       TOKENS:	P21W4-P21W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[simiE_1]
   UNSPLITVOC:	(AasomaE)
          POS:	IV1S+IV
          VOC:	Aa+somaE
        GLOSS:	I+listen/hear

 INPUT STRING:	حاجة
     IS_TRANS:	HAjp
        INDEX:	P21W4
      OFFSETS:	13-17
       TOKENS:	P21W5-P21W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAjap_1]
   UNSPLITVOC:	(HAjap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	HAj+ap
        GLOSS:	need/needs/thing/belongings+[fem.sg.]

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P21W5
      OFFSETS:	18-20
       TOKENS:	P21W6-P21W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	منطقة
     IS_TRANS:	mnTqp
        INDEX:	P21W6
      OFFSETS:	21-26
       TOKENS:	P21W7-P21W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[manoTiqap_1]
   UNSPLITVOC:	(manoTiqap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	manoTiq+ap
        GLOSS:	zone/zones/areas/territories/squares/territory+[fem.sg.]

 INPUT STRING:	أكلم
     IS_TRANS:	>klm
        INDEX:	P21W7
      OFFSETS:	27-31
       TOKENS:	P21W8-P21W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(Aakal~im)
          POS:	IV1S+IV
          VOC:	Aa+kal~im
        GLOSS:	I+talk/speak/talk to

 INPUT STRING:	الناس
     IS_TRANS:	AlnAs
        INDEX:	P21W8
      OFFSETS:	32-37
       TOKENS:	P21W9-P21W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nAs_1]
   UNSPLITVOC:	(AlnAs)
          POS:	DET+NOUN
          VOC:	Al+nAs
        GLOSS:	the+people

 INPUT STRING:	وأطمن
     IS_TRANS:	w>Tmn
        INDEX:	P21W9
      OFFSETS:	38-43
       TOKENS:	P21W10-P21W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[<itoam~in_1]
   UNSPLITVOC:	(wiAaTam~in)
          POS:	CONJ+IV1S+IV
          VOC:	wi+Aa+Tam~in
        GLOSS:	and+I+reassure

 INPUT STRING:	فتوتر
     IS_TRANS:	ftwtr
        INDEX:	P21W10
      OFFSETS:	44-49
       TOKENS:	P21W12-P21W13
       STATUS:	has_sol=T	excluded=F	orig=MSA	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[tawat~ur_1]
   UNSPLITVOC:	(fatawat~ur)
          POS:	SUB_CONJ+NOUN
          VOC:	fa+tawat~ur
        GLOSS:	because/therefore/as a result+tension/strain

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P21W11
      OFFSETS:	50-53
       TOKENS:	P21W14-P21W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[qawiy_1]
   UNSPLITVOC:	(qawiy)
          POS:	ADJ
          VOC:	qawiy
        GLOSS:	powerful/strong

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P21W12
      OFFSETS:	54-59
       TOKENS:	P21W15-P21W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by+Allah/God

 INPUT STRING:	سواء
     IS_TRANS:	swA'
        INDEX:	P21W13
      OFFSETS:	60-64
       TOKENS:	P21W17-P21W17
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[sawA'_1]
   UNSPLITVOC:	(sawA')
          POS:	NOUN
          VOC:	sawA'
        GLOSS:	except/whether/regardless/equality

 INPUT STRING:	للي
     IS_TRANS:	lly
        INDEX:	P21W14
      OFFSETS:	65-68
       TOKENS:	P21W18-P21W19
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Aill~iy_1]
   UNSPLITVOC:	(lil~iy)
          POS:	PREP+REL_PRON
          VOC:	li+Aill~iy
        GLOSS:	for/to+who/whose/which

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P21W15
      OFFSETS:	69-71
       TOKENS:	P21W20-P21W20
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	مصر
     IS_TRANS:	mSr
        INDEX:	P21W16
      OFFSETS:	72-75
       TOKENS:	P21W21-P21W21
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maSor_1]
   UNSPLITVOC:	(maSor)
          POS:	NOUN_PROP
          VOC:	maSor
        GLOSS:	Egypt

 INPUT STRING:	أو
     IS_TRANS:	>w
        INDEX:	P21W17
      OFFSETS:	76-78
       TOKENS:	P21W22-P21W22
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>aw_1]
   UNSPLITVOC:	(>aw)
          POS:	CONJ
          VOC:	>aw
        GLOSS:	Or/if not/unless/except if/except when

 INPUT STRING:	براها
     IS_TRANS:	brAhA
        INDEX:	P21W18
      OFFSETS:	79-84
       TOKENS:	P21W23-P21W24
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bar~A_1]
   UNSPLITVOC:	(bar~AhA)
          POS:	NOUN+POSS_PRON_3FS
          VOC:	bar~A+hA
        GLOSS:	outside+its/their/her

 INPUT STRING:	وحاولوا
     IS_TRANS:	wHAwlwA
        INDEX:	P22W1
      OFFSETS:	0-7
       TOKENS:	P22W1-P22W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HAwil_1]
   UNSPLITVOC:	(wiHAwoluwA)
          POS:	PART+PV+PVSUFF_SUBJ:3P
          VOC:	wi+HAwol+uwA
        GLOSS:	so/and+test/try/attempt/try out/test for ripeness/explore/invent/originate+they

 INPUT STRING:	يدخلوا
     IS_TRANS:	ydxlwA
        INDEX:	P22W2
      OFFSETS:	8-14
       TOKENS:	P22W3-P22W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[daxal_1]
   UNSPLITVOC:	(yudoxuluwA)
          POS:	IV3P+IV+IVSUFF_SUBJ:P
          VOC:	yu+doxul+uwA
        GLOSS:	they+enter/be entered+we

 INPUT STRING:	mwl
     IS_TRANS:	mwl
        INDEX:	P22W3
      OFFSETS:	15-18
       TOKENS:	P22W4-P22W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(mwl)
          POS:	FOREIGN
          VOC:	mwl
        GLOSS:	nogloss

 INPUT STRING:	ستنستفانوا
     IS_TRANS:	stnstfAnwA
        INDEX:	P22W4
      OFFSETS:	19-29
       TOKENS:	P22W5-P22W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(stnstfAnwA)
          POS:	TYPO
          VOC:	stnstfAnwA
        GLOSS:	nogloss

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P23W1
      OFFSETS:	0-2
       TOKENS:	P23W1-P23W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	رب
     IS_TRANS:	rb
        INDEX:	P23W2
      OFFSETS:	3-5
       TOKENS:	P23W2-P23W2
