 INPUT STRING:	صباح
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[furoSap_1]
   UNSPLITVOC:	(furoSap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	furoS+ap
        GLOSS:	opportunity/chance/opportunities/chances/holiday/holidays+[fem.sg.]

 INPUT STRING:	أفكر
     IS_TRANS:	>fkr
        INDEX:	P15W7
      OFFSETS:	31-35
       TOKENS:	P15W10-P15W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fak~ar_1]
   UNSPLITVOC:	(Aafak~ar)
          POS:	IV1S+IV
          VOC:	Aa+fak~ar
        GLOSS:	I+think/consider/ponder

 INPUT STRING:	ليوم
     IS_TRANS:	lywm
        INDEX:	P15W8
      OFFSETS:	36-40
       TOKENS:	P15W11-P15W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yawm_1]
   UNSPLITVOC:	(liyawm)
          POS:	PREP+NOUN
          VOC:	li+yawm
        GLOSS:	for/to+today/day/some day/ever/days

 INPUT STRING:	الخميس
     IS_TRANS:	Alxmys
        INDEX:	P15W9
      OFFSETS:	41-47
       TOKENS:	P15W13-P15W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xamiys_1]
   UNSPLITVOC:	(Alxamiys)
          POS:	DET+NOUN
          VOC:	Al+xamiys
        GLOSS:	the+Thursday

 INPUT STRING:	ندا
     IS_TRANS:	ndA
        INDEX:	P16W1
      OFFSETS:	0-3
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nadA_1]
   UNSPLITVOC:	(nadA)
          POS:	NOUN_PROP
          VOC:	nadA
        GLOSS:	Nada

 INPUT STRING:	معلش
     IS_TRANS:	mEl$
        INDEX:	P16W2
      OFFSETS:	4-8
       TOKENS:	P16W2-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[maEoli$_1]
   UNSPLITVOC:	(maEoli$)
          POS:	INTERJ
          VOC:	maEoli$
        GLOSS:	sorry/never mind

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P17W1
      OFFSETS:	0-3
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	نزلت
     IS_TRANS:	nzlt
        INDEX:	P17W2
      OFFSETS:	4-8
       TOKENS:	P17W2-P17W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[nizil_1]
   UNSPLITVOC:	(nizilt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	nizil+t
        GLOSS:	descend/come/desend/stay+I

 INPUT STRING:	لا
     IS_TRANS:	lA
        INDEX:	P18W1
      OFFSETS:	0-2
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[lA_1]
   UNSPLITVOC:	(lA)
          POS:	INTERJ
          VOC:	lA
        GLOSS:	no

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P18W2
      OFFSETS:	3-5
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	NEG_PART
          VOC:	mA
        GLOSS:	not

 INPUT STRING:	يكلمكيش
     IS_TRANS:	yklmky$
        INDEX:	P18W3
      OFFSETS:	6-13
       TOKENS:	P18W3-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(yikal~imkiy$)
          POS:	IV3MS+IV+IVSUFF_DO:2FS+NEG_PART
          VOC:	yi+kal~im+ik+$
        GLOSS:	he/it+talk/speak/talk to+you+not

 INPUT STRING:	فلس
     IS_TRANS:	fls
        INDEX:	P18W4
      OFFSETS:	14-17
       TOKENS:	P18W6-P18W6
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(fls)
          POS:	FOREIGN
          VOC:	fls
        GLOSS:	nogloss

 INPUT STRING:	خلاص
     IS_TRANS:	xlAS
        INDEX:	P19W1
      OFFSETS:	0-4
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalAS_1]
   UNSPLITVOC:	(xalAS)
          POS:	NOUN
          VOC:	xalAS
        GLOSS:	deliverance/salvation/settlement

 INPUT STRING:	اتكلم
     IS_TRANS:	Atklm
        INDEX:	P19W2
      OFFSETS:	5-10
       TOKENS:	P19W2-P19W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<itokal~im_1]
   UNSPLITVOC:	(<itokal~im)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	<itokal~im+(null)
        GLOSS:	talk/speak/discuss+he/it

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P20W1
      OFFSETS:	0-3
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P20W2
      OFFSETS:	4-6
       TOKENS:	P20W2-P20W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiy)
          POS:	PREP
          VOC:	fiy
        GLOSS:	in

 INPUT STRING:	ليكترى
     IS_TRANS:	lyktrY
        INDEX:	P20W3
      OFFSETS:	7-13
       TOKENS:	P20W3-P20W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(lyktrY)
          POS:	FOREIGN
          VOC:	lyktrY
        GLOSS:	nogloss

 INPUT STRING:	نو
     IS_TRANS:	nw
        INDEX:	P20W4
      OFFSETS:	14-16
       TOKENS:	P20W4-P20W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[foreign]
   UNSPLITVOC:	(nw)
          POS:	FOREIGN
          VOC:	nw
        GLOSS:	nogloss

 INPUT STRING:	حأكلمك
     IS_TRANS:	H>klmk
        INDEX:	P20W5
      OFFSETS:	17-23
       TOKENS:	P20W5-P20W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kal~im_1]
   UNSPLITVOC:	(HaAakal~imik)
          POS:	FUT_PART+IV1S+IV+IVSUFF_DO:2FS
          VOC:	Ha+Aa+kal~im+ik
        GLOSS:	will+I+talk/speak/talk to+you

 INPUT STRING:	بعد
     IS_TRANS:	bEd
        INDEX:	P20W6
      OFFSETS:	24-27
       TOKENS:	P20W8-P20W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baEod_1]
   UNSPLITVOC:	(baEod)
          POS:	NOUN
          VOC:	baEod
        GLOSS:	after/if/unless/whether/as long as/as soon as/which

 INPUT STRING:	ما
     IS_TRANS:	mA
        INDEX:	P20W7
      OFFSETS:	28-30
       TOKENS:	P20W9-P20W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mA_1]
   UNSPLITVOC:	(mA)
          POS:	REL_PRON
          VOC:	mA
        GLOSS:	why/what/which

 INPUT STRING:	أخلص
     IS_TRANS:	>xlS
        INDEX:	P20W8
      OFFSETS:	31-35
       TOKENS:	P20W10-P20W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xalaS_1]
   UNSPLITVOC:	(AaxolaS)
          POS:	IV1S+IV
          VOC:	Aa+xolaS
        GLOSS:	I+conclude

 INPUT STRING:	إن
     IS_TRANS:	<n
        INDEX:	P20W9
      OFFSETS:	36-38
       TOKENS:	P20W11-P20W11
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[<in~_1]
   UNSPLITVOC:	(<in~)
          POS:	SUB_CONJ
          VOC:	<in~
        GLOSS:	that

 INPUT STRING:	شاء
     IS_TRANS:	$A'
        INDEX:	P20W10
      OFFSETS:	39-42
       TOKENS:	P20W12-P20W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$A'_1]
   UNSPLITVOC:	($A')
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	$A'+(null)
        GLOSS:	want/desire/wish+he/it

 INPUT STRING:	الله
     IS_TRANS:	Allh
        INDEX:	P20W11
      OFFSETS:	43-47
       TOKENS:	P20W13-P20W13
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(All~ah)
          POS:	NOUN_PROP
          VOC:	All~ah
        GLOSS:	Allah/God

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P21W1
      OFFSETS:	0-3
       TOKENS:	P21W1-P21W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[AnA_1]
   UNSPLITVOC:	(AnA)
          POS:	PRON_1S
          VOC:	AnA
        GLOSS:	I/me

 INPUT STRING:	وصلت
     IS_TRANS:	wSlt
        INDEX:	P21W2
      OFFSETS:	4-8
       TOKENS:	P21W2-P21W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wiSil_1]
   UNSPLITVOC:	(wiSilt)
          POS:	PV+PVSUFF_SUBJ:1S
          VOC:	wiSil+t
        GLOSS:	connect/arrive/reach+I

