 INPUT STRING:	صباح
        LEMMA:	[qawiy~_1]
   UNSPLITVOC:	(qawiy~)
          POS:	ADJ
          VOC:	qawiy~
        GLOSS:	strong/powerful

 INPUT STRING:	ياروحي
     IS_TRANS:	yArwHy
        INDEX:	P9W1
      OFFSETS:	0-6
       TOKENS:	P9W1-P9W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[rawH_1]
   UNSPLITVOC:	(yAruwHiy)
          POS:	VOC_PART+NOUN+POSS_PRON_1S
          VOC:	yA+ruwH+iy
        GLOSS:	O/oh+repose/refreshment+my

 INPUT STRING:	كويس
     IS_TRANS:	kwys
        INDEX:	P9W2
      OFFSETS:	7-11
       TOKENS:	P9W4-P9W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kuway~is_1]
   UNSPLITVOC:	(kuway~is)
          POS:	ADJ
          VOC:	kuway~is
        GLOSS:	beautiful/nice/fine (arts)/brilliant/pleasant/shining with light/pretty/attractive

 INPUT STRING:	والله
     IS_TRANS:	wAllh
        INDEX:	P9W3
      OFFSETS:	12-17
       TOKENS:	P9W5-P9W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[All~ah_1]
   UNSPLITVOC:	(waAll~ahi)
          POS:	PREP+NOUN_PROP
          VOC:	wa+All~ah
        GLOSS:	by+Allah/God

 INPUT STRING:	في
     IS_TRANS:	fy
        INDEX:	P10W1
      OFFSETS:	0-2
       TOKENS:	P10W1-P10W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(fiyh)
          POS:	PREP+PRON_3MS
          VOC:	fiy+uh
        GLOSS:	in+it/him

 INPUT STRING:	صور
     IS_TRANS:	Swr
        INDEX:	P10W2
      OFFSETS:	3-6
       TOKENS:	P10W3-P10W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Suwrap_1]
   UNSPLITVOC:	(Suwar)
          POS:	NOUN
          VOC:	Suwar
        GLOSS:	picture/image/illustration/photo/pictures/photographs/illustrations/photos

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P10W3
      OFFSETS:	6-7
       TOKENS:	P10W4-P10W4
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	؟
     IS_TRANS:	?
        INDEX:	P10W4
      OFFSETS:	7-8
       TOKENS:	P10W5-P10W5
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[punc]
   UNSPLITVOC:	(?)
          POS:	PUNC
          VOC:	?
        GLOSS:	nogloss

 INPUT STRING:	دي
     IS_TRANS:	dy
        INDEX:	P11W1
      OFFSETS:	0-2
       TOKENS:	P11W1-P11W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[diy_1]
   UNSPLITVOC:	(diy)
          POS:	DEM_PRON_FS
          VOC:	diy
        GLOSS:	these/this

 INPUT STRING:	كبيره
     IS_TRANS:	kbyrh
        INDEX:	P11W2
      OFFSETS:	3-8
       TOKENS:	P11W2-P11W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kabiyr_1]
   UNSPLITVOC:	(kabiyrap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	kabiyr+ap
        GLOSS:	large/great/important/major/senior+[fem.sg.]

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P11W3
      OFFSETS:	9-12
       TOKENS:	P11W3-P11W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qawiy~_1]
   UNSPLITVOC:	(qawiy~)
          POS:	ADJ
          VOC:	qawiy~
        GLOSS:	strong/powerful

 INPUT STRING:	وفيها
     IS_TRANS:	wfyhA
        INDEX:	P11W4
      OFFSETS:	13-18
       TOKENS:	P11W4-P11W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiy_1]
   UNSPLITVOC:	(wifiyhA)
          POS:	CONJ+PREP+PRON_3FS
          VOC:	wi+fiy+hA
        GLOSS:	and+and/in/wiyh/from/by/for/with+it/them/her

 INPUT STRING:	حيونات
     IS_TRANS:	HywnAt
        INDEX:	P11W5
      OFFSETS:	19-25
       TOKENS:	P11W7-P11W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[HayawAn_1]
   UNSPLITVOC:	(HayawAnAt)
          POS:	NOUN+NSUFF_FEM_PL
          VOC:	HayawAn+At
        GLOSS:	animal/creature+[fem.sg.]

 INPUT STRING:	كتيير
     IS_TRANS:	ktyyr
        INDEX:	P11W6
      OFFSETS:	26-31
       TOKENS:	P11W8-P11W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[kaviyr_1]
   UNSPLITVOC:	(katiyr)
          POS:	ADJ
          VOC:	katiyr
        GLOSS:	many/much/numerous

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P11W7
      OFFSETS:	32-35
       TOKENS:	P11W9-P11W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>anA_1]
   UNSPLITVOC:	(>anA)
          POS:	PRON_1S
          VOC:	>anA
        GLOSS:	I

 INPUT STRING:	مكنتش
     IS_TRANS:	mknt$
        INDEX:	P11W8
      OFFSETS:	36-41
       TOKENS:	P11W10-P11W12
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kAn_1]
   UNSPLITVOC:	(mA_kunti$)
          POS:	NEG_PART+PV+PVSUFF_SUBJ:1S+NEG_PART
          VOC:	mA+kun+t+$
        GLOSS:	not+be/was/were+I+not

 INPUT STRING:	فكراها
     IS_TRANS:	fkrAhA
        INDEX:	P11W9
      OFFSETS:	42-48
       TOKENS:	P11W13-P11W13
       STATUS:	has_sol=F	excluded=.	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	None
   UNSPLITVOC:	(fkrAhA)
          POS:	NO_FUNC
          VOC:	fkrAhA
        GLOSS:	nogloss

 INPUT STRING:	كده
     IS_TRANS:	kdh
        INDEX:	P11W10
      OFFSETS:	49-52
       TOKENS:	P11W14-P11W14
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[kidA_1]
   UNSPLITVOC:	(kidah)
          POS:	NOUN
          VOC:	kidah
        GLOSS:	this/like/something like/such/like that/that way/that

 INPUT STRING:	خالص
     IS_TRANS:	xAlS
        INDEX:	P11W11
      OFFSETS:	53-57
       TOKENS:	P11W15-P11W15
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAliS_1]
   UNSPLITVOC:	(xAliS)
          POS:	NOUN
          VOC:	xAliS
        GLOSS:	pure/clear/sincere/very/absolutely

 INPUT STRING:	اتهد
     IS_TRANS:	Athd
        INDEX:	P11W12
      OFFSETS:	58-62
       TOKENS:	P11W16-P11W16
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[had~_1]
   UNSPLITVOC:	(Aitohad~)
          POS:	PV_PASS+PVSUFF_SUBJ:3MS
          VOC:	Aitohad~+(null)
        GLOSS:	be weak/be decrepit/demolish/destroy+he/it

 INPUT STRING:	حيلنا
     IS_TRANS:	HylnA
        INDEX:	P11W13
      OFFSETS:	63-68
       TOKENS:	P11W17-P11W18
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hayl_1]
   UNSPLITVOC:	(HiylnA)
          POS:	NOUN+POSS_PRON_1P
          VOC:	Hiyl+nA
        GLOSS:	strength/force+our

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P12W1
      OFFSETS:	0-3
       TOKENS:	P12W1-P12W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>anA_1]
   UNSPLITVOC:	(>anA)
          POS:	PRON_1S
          VOC:	>anA
        GLOSS:	I

 INPUT STRING:	اعرف
     IS_TRANS:	AErf
        INDEX:	P12W2
      OFFSETS:	4-8
       TOKENS:	P12W2-P12W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Eirif_1]
   UNSPLITVOC:	(AaEoraf)
          POS:	IV1S+IV
          VOC:	Aa+Eoraf
        GLOSS:	I+be known/know

 INPUT STRING:	انها
     IS_TRANS:	AnhA
        INDEX:	P12W3
      OFFSETS:	9-13
       TOKENS:	P12W3-P12W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[<in~a_1]
   UNSPLITVOC:	(<in~hA)
          POS:	SUB_CONJ+PRON_3FS
          VOC:	<in~+hA
        GLOSS:	despite/even if/in spite of the fact that/verily/Although/(even) though/that/indeed+gloss

 INPUT STRING:	جنينة
     IS_TRANS:	jnynp
        INDEX:	P12W4
      OFFSETS:	14-19
       TOKENS:	P12W5-P12W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[jinaynap_1]
   UNSPLITVOC:	(jinaynap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	jinayn+ap
        GLOSS:	garden/gardens/park/orchard/public garden/recreation ground+[fem.sg.]

 INPUT STRING:	محترمة
     IS_TRANS:	mHtrmp
        INDEX:	P12W5
      OFFSETS:	20-26
       TOKENS:	P12W6-P12W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[muHotaram_1]
   UNSPLITVOC:	(muHotaramap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	muHotaram+ap
        GLOSS:	esteemed/respected/respectable+[fem.sg.]

 INPUT STRING:	الصور
     IS_TRANS:	AlSwr
        INDEX:	P13W1
      OFFSETS:	0-5
       TOKENS:	P13W1-P13W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Suwrap_1]
   UNSPLITVOC:	(AlSuwar)
          POS:	DET+NOUN
          VOC:	Al+Suwar
        GLOSS:	the+picture/image/illustration/photo/pictures/photographs/illustrations/photos

 INPUT STRING:	على
     IS_TRANS:	ElY
        INDEX:	P13W2
      OFFSETS:	6-9
       TOKENS:	P13W2-P13W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[EalaY_1]
   UNSPLITVOC:	(EalaY)
          POS:	PREP
          VOC:	EalaY
        GLOSS:	on/above

 INPUT STRING:	موبايل
     IS_TRANS:	mwbAyl
        INDEX:	P13W3
      OFFSETS:	10-16
       TOKENS:	P13W3-P13W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[muwbAyl_1]
   UNSPLITVOC:	(muwbAyl)
          POS:	NOUN
          VOC:	muwbAyl
        GLOSS:	mobile/cell phone

 INPUT STRING:	باباه
     IS_TRANS:	bAbAh
        INDEX:	P13W4
      OFFSETS:	17-22
       TOKENS:	P13W4-P13W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAbA_1]
   UNSPLITVOC:	(bAbAuh)
          POS:	NOUN+POSS_PRON_3MS
          VOC:	bAbA+uh
        GLOSS:	Pope+his/its

 INPUT STRING:	يا
     IS_TRANS:	yA
        INDEX:	P14W1
      OFFSETS:	0-2
       TOKENS:	P14W1-P14W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[yA_1]
   UNSPLITVOC:	(yA)
          POS:	VOC_PART
          VOC:	yA
        GLOSS:	O/oh

 INPUT STRING:	بايخة
     IS_TRANS:	bAyxp
        INDEX:	P14W2
      OFFSETS:	3-8
       TOKENS:	P14W2-P14W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[bAyix_1]
   UNSPLITVOC:	(bAyoxap)
          POS:	ADJ+NSUFF_FEM_SG
          VOC:	bAyox+ap
        GLOSS:	annoying/troublesome/tedious illy/disturbing/an importunate pest/obnoxious/irritating+[fem.sg.]

 INPUT STRING:	وأعد
     IS_TRANS:	w>Ed
        INDEX:	P15W1
      OFFSETS:	0-4
       TOKENS:	P15W1-P15W1
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(w>Ed)
          POS:	TYPO
          VOC:	w>Ed
        GLOSS:	nogloss

 INPUT STRING:	يأكل
     IS_TRANS:	y>kl
        INDEX:	P15W2
      OFFSETS:	5-9
       TOKENS:	P15W2-P15W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>ak~il_1]
   UNSPLITVOC:	(yi>ak~il)
          POS:	IV3MS+IV
          VOC:	yi+>ak~il
        GLOSS:	he/it+feed/give food

 INPUT STRING:	الحيونات
     IS_TRANS:	AlHywnAt
        INDEX:	P15W3
      OFFSETS:	10-18
       TOKENS:	P15W3-P15W3
       STATUS:	has_sol=T	excluded=T	orig=ARZ	sama=.	calima_all=.	calima_pv=.
      COMMENT:	[]
        LEMMA:	[typo]
   UNSPLITVOC:	(AlHywnAt)
          POS:	TYPO
          VOC:	AlHywnAt
        GLOSS:	nogloss

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P15W4
      OFFSETS:	19-21
       TOKENS:	P15W4-P15W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	اكتر
     IS_TRANS:	Aktr
        INDEX:	P15W5
      OFFSETS:	22-26
       TOKENS:	P15W5-P15W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>akotar_1]
   UNSPLITVOC:	(>akotar)
          POS:	ADJ_COMP
          VOC:	>akotar
        GLOSS:	more/most/majority

 INPUT STRING:	حيوان
     IS_TRANS:	HywAn
        INDEX:	P15W6
      OFFSETS:	27-32
       TOKENS:	P15W6-P15W6
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HayawAn_1]
   UNSPLITVOC:	(HayawAn)
          POS:	NOUN
          VOC:	HayawAn
        GLOSS:	animal/creature

 INPUT STRING:	عجبه
     IS_TRANS:	Ejbh
        INDEX:	P15W7
      OFFSETS:	33-37
       TOKENS:	P15W7-P15W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eajab_1]
   UNSPLITVOC:	(Eajabuh)
          POS:	NOUN.VN+POSS_PRON_3MS
          VOC:	Eajab+uh
        GLOSS:	admiration/amazement+his/its

 INPUT STRING:	الفيل
     IS_TRANS:	Alfyl
        INDEX:	P15W8
      OFFSETS:	38-43
       TOKENS:	P15W9-P15W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[fiyl_1]
   UNSPLITVOC:	(Alfiyl)
          POS:	DET+NOUN
          VOC:	Al+fiyl
        GLOSS:	the+elephant/elephants/bishop (chess)/bishops (chess)

 INPUT STRING:	بس
     IS_TRANS:	bs
        INDEX:	P16W1
      OFFSETS:	0-2
       TOKENS:	P16W1-P16W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[bas~_2]
   UNSPLITVOC:	(bas~)
          POS:	CONJ
          VOC:	bas~
        GLOSS:	but

 INPUT STRING:	خاف
     IS_TRANS:	xAf
        INDEX:	P16W2
      OFFSETS:	3-6
       TOKENS:	P16W2-P16W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[xAf_1]
   UNSPLITVOC:	(xAf)
          POS:	PV+PVSUFF_SUBJ:3MS
          VOC:	xAf+(null)
        GLOSS:	fear/be afraid (of)/fear for/be worried (of)+he/it

 INPUT STRING:	شويه
     IS_TRANS:	$wyh
        INDEX:	P16W3
      OFFSETS:	7-11
       TOKENS:	P16W3-P16W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[$uway~ap_1]
   UNSPLITVOC:	($uway~ap)
          POS:	NOUN+NSUFF_FEM_SG
          VOC:	$uway~+ap
        GLOSS:	a little bit+[fem.sg.]

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P16W4
      OFFSETS:	12-14
       TOKENS:	P16W4-P16W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	الأسد
     IS_TRANS:	Al>sd
        INDEX:	P16W5
      OFFSETS:	15-20
       TOKENS:	P16W5-P16W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[>asad_1]
   UNSPLITVOC:	(Al>asad)
          POS:	DET+NOUN
          VOC:	Al+>asad
        GLOSS:	the+lion/lions/lioness

 INPUT STRING:	والزرافه
     IS_TRANS:	wAlzrAfh
        INDEX:	P16W6
      OFFSETS:	21-29
       TOKENS:	P16W6-P16W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zarAfap_1]
   UNSPLITVOC:	(wiAlzarAfap)
          POS:	CONJ+DET+NOUN+NSUFF_FEM_SG
          VOC:	wi+Al+zarAf+ap
        GLOSS:	and+the+group/cluster/giraffe/giraffes+[fem.sg.]

 INPUT STRING:	بردو
     IS_TRANS:	brdw
        INDEX:	P16W7
      OFFSETS:	30-34
       TOKENS:	P16W8-P16W8
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[barDuw_1]
   UNSPLITVOC:	(barduw)
          POS:	ADV
          VOC:	barduw
        GLOSS:	too/also/all the same/even so/nevertheless

 INPUT STRING:	عاجابته
     IS_TRANS:	EAjAbth
        INDEX:	P16W8
      OFFSETS:	35-42
       TOKENS:	P16W9-P16W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[Eajob_1]
   UNSPLITVOC:	(Eajobatuh)
          POS:	PV+PVSUFF_SUBJ:3FS+PVSUFF_DO:3MS
          VOC:	Eajob+at+uh
        GLOSS:	arouse admiration+it/they/she+it/him

 INPUT STRING:	انا
     IS_TRANS:	AnA
        INDEX:	P17W1
      OFFSETS:	0-3
       TOKENS:	P17W1-P17W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[>anA_1]
   UNSPLITVOC:	(>anA)
          POS:	PRON_1S
          VOC:	>anA
        GLOSS:	I

 INPUT STRING:	بحب
     IS_TRANS:	bHb
        INDEX:	P17W2
      OFFSETS:	4-7
       TOKENS:	P17W2-P17W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hab~_1]
   UNSPLITVOC:	(bAaHib~)
          POS:	PROG_PART+IV1S+IV
          VOC:	bi+Aa+Hib~
        GLOSS:	[present-tense]+I+love/like/want

 INPUT STRING:	الزرافة
     IS_TRANS:	AlzrAfp
        INDEX:	P17W3
      OFFSETS:	8-15
       TOKENS:	P17W4-P17W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[zarAfap_1]
   UNSPLITVOC:	(AlzarAfap)
          POS:	DET+NOUN+NSUFF_FEM_SG
          VOC:	Al+zarAf+ap
        GLOSS:	the+group/cluster/giraffe/giraffes+[fem.sg.]

 INPUT STRING:	اوي
     IS_TRANS:	Awy
        INDEX:	P17W4
      OFFSETS:	16-19
       TOKENS:	P17W5-P17W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qawiy~_1]
   UNSPLITVOC:	(>awiy~)
          POS:	ADJ
          VOC:	qawiy~
        GLOSS:	strong/powerful

 INPUT STRING:	ابقي
     IS_TRANS:	Abqy
        INDEX:	P18W1
      OFFSETS:	0-4
       TOKENS:	P18W1-P18W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[baqaY_1]
   UNSPLITVOC:	(Aiboqiy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	Aiboq+iy
        GLOSS:	be/became/become/last/remain+you

 INPUT STRING:	ودي
     IS_TRANS:	wdy
        INDEX:	P18W2
      OFFSETS:	5-8
       TOKENS:	P18W2-P18W2
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[wad~aY_1]
   UNSPLITVOC:	(wad~iy)
          POS:	CV+CVSUFF_SUBJ:2FS
          VOC:	wad~+iy
        GLOSS:	carry/bring/take away/lead/take/lead them/give+you

 INPUT STRING:	انتي
     IS_TRANS:	Anty
        INDEX:	P18W3
      OFFSETS:	9-13
       TOKENS:	P18W3-P18W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=T
      COMMENT:	[]
        LEMMA:	[<intiy_1]
   UNSPLITVOC:	(<inotiy)
          POS:	PRON_2FS
          VOC:	Ainotiy
        GLOSS:	you [fem.sg.]/you

 INPUT STRING:	كمان
     IS_TRANS:	kmAn
        INDEX:	P18W4
      OFFSETS:	14-18
       TOKENS:	P18W4-P18W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[kamAn_1]
   UNSPLITVOC:	(kamAn)
          POS:	ADV
          VOC:	kamAn
        GLOSS:	metabolism/also/else

 INPUT STRING:	علي
     IS_TRANS:	Ely
        INDEX:	P18W5
      OFFSETS:	19-22
       TOKENS:	P18W5-P18W5
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Ealiy_1]
   UNSPLITVOC:	(Ealiy)
          POS:	NOUN_PROP
          VOC:	Ealiy
        GLOSS:	Ali

 INPUT STRING:	وحسين
     IS_TRANS:	wHsyn
        INDEX:	P18W6
      OFFSETS:	23-28
       TOKENS:	P18W6-P18W7
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[Hisayn_1]
   UNSPLITVOC:	(wiHisayn)
          POS:	CONJ+NOUN_PROP
          VOC:	wi+Hisayn
        GLOSS:	and+Hussein

 INPUT STRING:	حيتبسطو
     IS_TRANS:	HytbsTw
        INDEX:	P18W7
      OFFSETS:	29-36
       TOKENS:	P18W8-P18W9
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[{itobasaT_1]
   UNSPLITVOC:	(HayitibasTuwA)
          POS:	FUT_PART+IV3P+IV+IVSUFF_SUBJ:P
          VOC:	Ha+yi+tibasT+uwA
        GLOSS:	will+they+have fun/be happy+they

 INPUT STRING:	قوي
     IS_TRANS:	qwy
        INDEX:	P18W8
      OFFSETS:	37-40
       TOKENS:	P18W10-P18W10
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=F	calima_pv=F
      COMMENT:	[]
        LEMMA:	[qaw~iy_1]
   UNSPLITVOC:	(qaw~iy)
          POS:	ADJ
          VOC:	qaw~iy
        GLOSS:	strong

 INPUT STRING:	من
     IS_TRANS:	mn
        INDEX:	P19W1
      OFFSETS:	0-2
       TOKENS:	P19W1-P19W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[min_1]
   UNSPLITVOC:	(min)
          POS:	PREP
          VOC:	min
        GLOSS:	from

 INPUT STRING:	حيواناتي
     IS_TRANS:	HywAnAty
        INDEX:	P19W2
      OFFSETS:	3-11
       TOKENS:	P19W2-P19W3
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[HayawAn_1]
   UNSPLITVOC:	(HayawAnAtiy)
          POS:	NOUN+NSUFF_FEM_PL+POSS_PRON_1S
          VOC:	HayawAn+At+iy
        GLOSS:	animal/creature+[fem.pl.]+my

 INPUT STRING:	المفضله
     IS_TRANS:	AlmfDlh
        INDEX:	P19W3
      OFFSETS:	12-19
       TOKENS:	P19W4-P19W4
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=T	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[mufaD~al_1]
   UNSPLITVOC:	(AlmufaD~alap)
          POS:	DET+ADJ+NSUFF_FEM_SG
          VOC:	Al+mufaD~al+ap
        GLOSS:	the+favorite/preferred+[fem.sg.]

 INPUT STRING:	اه
     IS_TRANS:	Ah
        INDEX:	P20W1
      OFFSETS:	0-2
       TOKENS:	P20W1-P20W1
       STATUS:	has_sol=T	excluded=F	orig=ARZ	sama=F	calima_all=T	calima_pv=.
      COMMENT:	[]
        LEMMA:	[|ah_1]
   UNSPLITVOC:	(|ah)
          POS:	INTERJ
          VOC:	|ah
        GLOSS:	yes

 INPUT STRING:	بس
